,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  3,3,1172,1.172,0.4169999999999999,1
6,s1,S  3,3,2006,2.006,0.20999999999999974,1
14,s1,S  3,3,3259,3.259,0.242,1
19,s1,S  3,3,4095,4.095,0.2569999999999997,1
24,s1,S  3,3,4933,4.933,0.2809999999999997,1
31,s1,S  3,3,6185,6.185,0.31099999999999994,1
50,s1,S  3,3,9947,9.947,0.3999999999999986,1
70,s1,S  3,3,13711,13.711,0.08200000000000074,1
77,s1,S  3,3,14964,14.964,0.11100000000000065,1
89,s1,S  3,3,17056,17.056,0.16799999999999926,1
100,s1,S  3,3,19143,19.143,0.21100000000000207,1
105,s1,S  3,3,19979,19.979,0.2339999999999982,0
109,s1,S  3,3,20817,20.817,0.254999999999999,0
115,s1,S  3,3,22069,22.069,0.28200000000000003,1
122,s1,S  3,3,23326,23.326,0.3150000000000013,1
131,s1,S  3,3,24995,24.995,0.3550000000000004,1
147,s1,S  3,3,27924,27.924,0.01699999999999946,1
152,s1,S  3,3,28756,28.756,0.03200000000000003,1
171,s1,S  3,3,32520,32.52,0.12600000000000477,1
176,s1,S  3,3,33354,33.354,0.14499999999999602,0
180,s1,S  3,3,34192,34.192,0.1670000000000016,0
186,s1,S  3,3,35447,35.447,0.19500000000000028,1
191,s1,S  3,3,36281,36.281,0.19999999999999574,1
196,s1,S  3,3,37117,37.117,0.23499999999999943,0
206,s1,S  3,3,39206,39.206,0.28600000000000136,1
211,s1,S  3,3,40042,40.042,0.3030000000000044,0
217,s1,S  3,3,41300,41.3,0.33899999999999864,1
224,s1,S  3,3,42550,42.55,0.3639999999999972,1
229,s1,S  3,3,43388,43.388,0.384999999999998,1
234,s1,S  3,3,44226,44.226,0.4069999999999965,1
240,s1,S  3,3,45059,45.059,0.01999999999999602,1
255,s1,S  3,3,47986,47.986,0.08899999999999864,1
268,s1,S  3,3,50491,50.491,0.14799999999999613,1
277,s1,S  3,3,52164,52.164,0.18500000000000227,1
284,s1,S  3,3,53422,53.422,0.2219999999999942,1
308,s1,S  3,3,58015,58.015,0.3260000000000005,1
