,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s1,S  2,2,3019,3.019,0.26900000000000013,0
17,s1,S  2,2,4273,4.273,0.2959999999999998,0
33,s1,S  2,2,7199,7.199,0.3689999999999998,0
56,s1,S  2,2,11795,11.795,0.0649999999999995,0
72,s1,S  2,2,14723,14.723,0.1379999999999999,0
85,s1,S  2,2,17231,17.231,0.2010000000000005,0
137,s1,S  2,2,26843,26.843,0.021999999999998465,0
157,s1,S  2,2,30605,30.605,0.10600000000000165,0
171,s1,S  2,2,33534,33.534,0.18200000000000216,0
249,s1,S  2,2,47325,47.325,0.10400000000000631,0
264,s1,S  2,2,50254,50.254,0.1739999999999995,0
301,s1,S  2,2,56939,56.939,0.33200000000000074,0
