,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  6,6,1108,1.108,0.41800000000000015,1
6,s1,S  6,6,1944,1.944,0.21099999999999985,1
13,s1,S  6,6,3201,3.201,0.2400000000000002,1
18,s1,S  6,6,4036,4.036,0.26199999999999957,1
34,s1,S  6,6,6960,6.96,0.3280000000000003,1
41,s1,S  6,6,8217,8.217,0.36400000000000077,1
55,s1,S  6,6,10724,10.724,0.016000000000000014,1
60,s1,S  6,6,11559,11.559,0.03200000000000003,1
65,s1,S  6,6,12395,12.395,0.054999999999999716,1
70,s1,S  6,6,13232,13.232,0.07499999999999929,1
85,s1,S  6,6,16156,16.156,0.14099999999999824,1
110,s1,S  6,6,21172,21.172,0.26099999999999923,1
128,s1,S  6,6,24519,24.519,0.34699999999999775,1
139,s1,S  6,6,26605,26.605,0.3930000000000007,1
147,s1,S  6,6,27864,27.864,0.01699999999999946,1
162,s1,S  6,6,30786,30.786,0.08699999999999974,1
171,s1,S  6,6,32459,32.459,0.125,1
178,s1,S  6,6,33713,33.713,0.15700000000000358,1
185,s1,S  6,6,34966,34.966,0.1840000000000046,1
213,s1,S  6,6,40401,40.401,0.31400000000000006,1
220,s1,S  6,6,41657,41.657,0.3499999999999943,1
225,s1,S  6,6,42491,42.491,0.3689999999999998,1
229,s1,S  6,6,43326,43.326,0.38400000000000034,1
248,s1,S  6,6,46672,46.672,0.05799999999999983,1
253,s1,S  6,6,47507,47.507,0.0799999999999983,1
268,s1,S  6,6,50435,50.435,0.1490000000000009,1
289,s1,S  6,6,54616,54.616,0.25,1
294,s1,S  6,6,55448,55.448,0.26899999999999835,1
303,s1,S  6,6,57120,57.12,0.30999999999999517,1
