,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s1,S  8,8,1234,1.234,0.0,1
4,s1,S  8,8,3743,3.743,0.8420000000000001,1
11,s1,S  8,8,6251,6.251,0.4640000000000004,1
16,s1,S  8,8,7923,7.923,0.5019999999999998,1
21,s1,S  8,8,9593,9.593,0.5470000000000006,1
48,s1,S  8,8,19622,19.622,0.7809999999999988,0
55,s1,S  8,8,22127,22.127,0.020999999999997243,1
60,s1,S  8,8,23801,23.801,0.06599999999999895,1
67,s1,S  8,8,26312,26.312,0.13400000000000034,1
78,s1,S  8,8,30489,30.489,0.2270000000000003,1
95,s1,S  8,8,37174,37.174,0.3810000000000002,1
108,s1,S  8,8,42193,42.193,0.5069999999999979,1
113,s1,S  8,8,43861,43.861,0.5479999999999947,1
122,s1,S  8,8,47210,47.21,0.6240000000000023,1
139,s1,S  8,8,53893,53.893,0.7860000000000014,1
145,s1,S  8,8,55566,55.566,0.007000000000005002,1
150,s1,S  8,8,57240,57.24,0.04800000000000182,1
155,s1,S  8,8,58913,58.913,0.0899999999999963,1
166,s1,S  8,8,63094,63.094,0.19299999999999784,1
173,s1,S  8,8,65604,65.604,0.2600000000000051,1
178,s1,S  8,8,67275,67.275,0.29000000000000625,0
191,s1,S  8,8,73128,73.128,0.43200000000000216,1
196,s1,S  8,8,74801,74.801,0.48100000000000875,1
215,s1,S  8,8,82321,82.321,0.6509999999999962,1
224,s1,S  8,8,85667,85.667,0.7330000000000041,1
234,s1,S  8,8,89014,89.014,0.006999999999990791,1
247,s1,S  8,8,94027,94.027,0.12399999999999523,1
252,s1,S  8,8,95699,95.699,0.1629999999999967,1
266,s1,S  8,8,100710,100.71,0.2799999999999869,0
279,s1,S  8,8,105727,105.727,0.39100000000000534,1
286,s1,S  8,8,108238,108.238,0.4620000000000033,1
291,s1,S  8,8,109906,109.906,0.4960000000000093,1
