,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 68,4,3133,3.133,0.8220000000000001,1
11,s2,S 68,4,6392,6.392,0.2990000000000004,0
18,s2,S 68,4,8843,8.843,0.2469999999999999,1
30,s2,S 68,4,12926,12.926,0.14499999999999957,1
57,s2,S 68,4,23532,23.532,0.7190000000000012,0
71,s2,S 68,4,29236,29.236,0.5760000000000005,1
78,s2,S 68,4,31692,31.692,0.5240000000000009,0
94,s2,S 68,4,38216,38.216,0.355000000000004,1
101,s2,S 68,4,40666,40.666,0.3009999999999948,1
114,s2,S 68,4,45555,45.555,0.1670000000000016,1
119,s2,S 68,4,47190,47.19,0.13299999999999557,1
124,s2,S 68,4,48826,48.826,0.10099999999999909,1
130,s2,S 68,4,50451,50.451,0.055999999999997385,1
136,s2,S 68,4,52905,52.905,0.8200000000000003,1
147,s2,S 68,4,56980,56.98,0.7289999999999992,0
167,s2,S 68,4,65147,65.147,0.5350000000000108,1
176,s2,S 68,4,68406,68.406,0.45000000000000284,1
181,s2,S 68,4,70040,70.04,0.40800000000000125,1
192,s2,S 68,4,74117,74.117,0.30800000000000693,1
215,s2,S 68,4,83095,83.095,0.09000000000000341,1
222,s2,S 68,4,85543,85.543,0.030000000000001137,1
234,s2,S 68,4,90442,90.442,0.75,1
239,s2,S 68,4,92067,92.067,0.7039999999999935,1
246,s2,S 68,4,94514,94.514,0.6460000000000008,1
253,s2,S 68,4,96962,96.962,0.5880000000000081,1
269,s2,S 68,4,102678,102.678,0.44899999999999807,1
274,s2,S 68,4,104312,104.312,0.4099999999999966,1
295,s2,S 68,4,112469,112.469,0.2079999999999984,1
302,s2,S 68,4,114912,114.912,0.14400000000000546,0
306,s2,S 68,4,116547,116.547,0.10699999999999932,1
