,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s1,S  3,3,5940,5.94,0.49100000000000055,2
25,s1,S  3,3,11791,11.791,0.6370000000000005,2
32,s1,S  3,3,14303,14.303,0.6930000000000014,2
67,s1,S  3,3,26007,26.007,0.16100000000000136,0
73,s1,S  3,3,28506,28.506,0.21199999999999974,0
92,s1,S  3,3,36030,36.03,0.39099999999999824,2
113,s1,S  3,3,43555,43.555,0.5739999999999981,0
121,s1,S  3,3,46905,46.905,0.6649999999999991,0
134,s1,S  3,3,51922,51.922,0.7789999999999964,2
162,s1,S  3,3,61946,61.946,0.20299999999999585,0
177,s1,S  3,3,67800,67.8,0.34199999999999875,0
191,s1,S  3,3,72818,72.818,0.4650000000000034,2
206,s1,S  3,3,78668,78.668,0.6000000000000085,0
217,s1,S  3,3,82853,82.853,0.7079999999999984,0
248,s1,S  3,3,93716,93.716,0.14300000000000068,0
263,s1,S  3,3,99574,99.574,0.2879999999999967,0
273,s1,S  3,3,103752,103.752,0.39099999999999113,0
293,s1,S  3,3,111278,111.278,0.5710000000000122,0
