,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s1,S  9,9,4851,4.851,0.4969999999999999,0
31,s1,S  9,9,13210,13.21,0.6230000000000011,2
38,s1,S  9,9,15717,15.717,0.7540000000000013,0
48,s1,S  9,9,19895,19.895,0.04199999999999804,0
83,s1,S  9,9,32436,32.436,0.34199999999999875,0
95,s1,S  9,9,37445,37.445,0.4549999999999983,0
103,s1,S  9,9,40796,40.796,0.5459999999999994,0
107,s1,S  9,9,42462,42.462,0.5770000000000053,0
121,s1,S  9,9,47479,47.479,0.6950000000000003,0
125,s1,S  9,9,49155,49.155,0.7390000000000043,0
134,s1,S  9,9,52499,52.499,0.0030000000000001137,0
160,s1,S  9,9,61697,61.697,0.2260000000000062,0
185,s1,S  9,9,70885,70.885,0.44300000000001205,0
196,s1,S  9,9,75069,75.069,0.5439999999999969,0
216,s1,S  9,9,82591,82.591,0.7269999999999897,0
222,s1,S  9,9,85098,85.098,0.7830000000000013,0
232,s1,S  9,9,88446,88.446,0.045000000000001705,0
258,s1,S  9,9,98478,98.478,0.28699999999999193,0
272,s1,S  9,9,104329,104.329,0.42899999999998784,0
