,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
33,s2,S 68,4,13543,13.543,0.16699999999999982,0
37,s2,S 68,4,15179,15.179,0.1379999999999999,0
62,s2,S 68,4,24150,24.15,0.7419999999999973,0
68,s2,S 68,4,26598,26.598,0.6890000000000001,0
91,s2,S 68,4,34760,34.76,0.49199999999999733,0
95,s2,S 68,4,36395,36.395,0.4550000000000054,0
116,s2,S 68,4,44552,44.552,0.24499999999999744,0
122,s2,S 68,4,47001,47.001,0.1869999999999976,0
135,s2,S 68,4,51900,51.9,0.06799999999999784,0
186,s2,S 68,4,70658,70.658,0.4350000000000023,0
193,s2,S 68,4,73109,73.109,0.38400000000000034,0
202,s2,S 68,4,76377,76.377,0.3079999999999927,0
238,s2,S 68,4,89432,89.432,0.8170000000000073,0
251,s2,S 68,4,94329,94.329,0.6979999999999933,0
261,s2,S 68,4,98403,98.403,0.5949999999999989,0
312,s2,S 68,4,117169,117.169,0.1319999999999908,0
