,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  6,6,2786,2.786,0.843,1
12,s1,S  6,6,6966,6.966,0.4870000000000001,1
19,s1,S  6,6,9468,9.468,0.5440000000000005,1
28,s1,S  6,6,12816,12.816,0.6240000000000006,1
33,s1,S  6,6,14483,14.483,0.6639999999999997,1
46,s1,S  6,6,19499,19.499,0.7779999999999987,1
52,s1,S  6,6,21171,21.171,0.003999999999997783,1
61,s1,S  6,6,24514,24.514,0.08099999999999952,1
68,s1,S  6,6,27030,27.03,0.1490000000000009,0
72,s1,S  6,6,28694,28.694,0.1869999999999976,0
81,s1,S  6,6,32044,32.044,0.27199999999999847,1
96,s1,S  6,6,37895,37.895,0.40500000000000114,1
103,s1,S  6,6,40402,40.402,0.47100000000000364,1
116,s1,S  6,6,45421,45.421,0.5889999999999986,1
127,s1,S  6,6,49601,49.601,0.695999999999998,1
143,s1,S  6,6,55445,55.445,0.012000000000000455,1
150,s1,S  6,6,57955,57.955,0.0730000000000004,1
163,s1,S  6,6,62975,62.975,0.1910000000000025,1
168,s1,S  6,6,64646,64.646,0.2289999999999992,1
177,s1,S  6,6,67989,67.989,0.30800000000000693,1
182,s1,S  6,6,69658,69.658,0.34900000000000375,1
189,s1,S  6,6,72167,72.167,0.41100000000000136,1
218,s1,S  6,6,83874,83.874,0.695999999999998,1
225,s1,S  6,6,86383,86.383,0.7539999999999907,1
233,s1,S  6,6,88891,88.891,0.0030000000000001137,1
244,s1,S  6,6,93073,93.073,0.09999999999999432,1
255,s1,S  6,6,97249,97.249,0.19499999999999318,1
276,s1,S  6,6,105613,105.613,0.40099999999999625,1
283,s1,S  6,6,108121,108.121,0.46299999999999386,1
294,s1,S  6,6,112299,112.299,0.5650000000000119,1
303,s1,S  6,6,115638,115.638,0.6350000000000051,1
