,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  5,5,3016,3.016,0.8340000000000001,1
8,s1,S  5,5,5527,5.527,0.4430000000000005,1
13,s1,S  5,5,7194,7.194,0.4820000000000002,1
18,s1,S  5,5,8867,8.867,0.5180000000000007,1
25,s1,S  5,5,11378,11.378,0.5890000000000004,1
40,s1,S  5,5,17224,17.224,0.7149999999999999,1
52,s1,S  5,5,21411,21.411,0.014000000000002899,1
61,s1,S  5,5,24756,24.756,0.0940000000000012,1
66,s1,S  5,5,26428,26.428,0.13599999999999923,1
80,s1,S  5,5,31435,31.435,0.2289999999999992,1
85,s1,S  5,5,33116,33.116,0.2890000000000015,1
90,s1,S  5,5,34782,34.782,0.32799999999999585,1
99,s1,S  5,5,38126,38.126,0.40399999999999636,1
106,s1,S  5,5,40632,40.632,0.46300000000000097,1
111,s1,S  5,5,42305,42.305,0.5,1
120,s1,S  5,5,45649,45.649,0.5900000000000034,1
139,s1,S  5,5,53174,53.174,0.7629999999999981,0
164,s1,S  5,5,63203,63.203,0.19200000000000017,1
169,s1,S  5,5,64881,64.881,0.23499999999999943,1
174,s1,S  5,5,66553,66.553,0.2740000000000009,1
181,s1,S  5,5,69056,69.056,0.3340000000000032,1
194,s1,S  5,5,74080,74.08,0.45300000000000296,1
201,s1,S  5,5,76585,76.585,0.5109999999999957,0
225,s1,S  5,5,86612,86.612,0.7469999999999999,1
230,s1,S  5,5,88283,88.283,0.7870000000000061,1
236,s1,S  5,5,89963,89.963,0.02199999999999136,1
244,s1,S  5,5,92466,92.466,0.07799999999998875,0
248,s1,S  5,5,94137,94.137,0.11400000000000432,1
255,s1,S  5,5,96645,96.645,0.17900000000000205,1
262,s1,S  5,5,99155,99.155,0.23900000000000432,1
273,s1,S  5,5,103335,103.335,0.3369999999999891,1
280,s1,S  5,5,105845,105.845,0.40099999999999625,1
285,s1,S  5,5,107513,107.513,0.4340000000000117,1
294,s1,S  5,5,110863,110.863,0.5190000000000055,1
309,s1,S  5,5,116714,116.714,0.6619999999999919,1
314,s1,S  5,5,118379,118.379,0.695999999999998,1
319,s1,S  5,5,120056,120.056,0.7399999999999949,1
