,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 66,2,1537,1.537,0.40900000000000003,1
6,s2,S 66,2,2350,2.35,0.16900000000000004,0
14,s2,S 66,2,3983,3.983,0.13100000000000023,1
21,s2,S 66,2,5208,5.208,0.10200000000000031,1
30,s2,S 66,2,6843,6.843,0.06500000000000039,0
46,s2,S 66,2,10105,10.105,0.3979999999999997,1
51,s2,S 66,2,10920,10.92,0.37599999999999945,1
68,s2,S 66,2,14186,14.186,0.30100000000000016,1
73,s2,S 66,2,15002,15.002,0.28000000000000114,1
80,s2,S 66,2,16225,16.225,0.24900000000000055,1
95,s2,S 66,2,19080,19.08,0.18099999999999739,1
110,s2,S 66,2,21933,21.933,0.10699999999999932,1
114,s2,S 66,2,22753,22.753,0.09100000000000108,0
119,s2,S 66,2,23567,23.567,0.06899999999999906,0
123,s2,S 66,2,24385,24.385,0.04800000000000182,1
128,s2,S 66,2,25200,25.2,0.027000000000001023,1
140,s2,S 66,2,27648,27.648,0.384999999999998,1
149,s2,S 66,2,29278,29.278,0.34699999999999775,0
163,s2,S 66,2,32133,32.133,0.27600000000000335,1
176,s2,S 66,2,34584,34.584,0.2190000000000012,0
184,s2,S 66,2,36216,36.216,0.17500000000000426,1
189,s2,S 66,2,37032,37.032,0.15799999999999415,1
194,s2,S 66,2,37849,37.849,0.08499999999999375,0
212,s2,S 66,2,41517,41.517,0.045000000000001705,1
222,s2,S 66,2,43560,43.56,0.4089999999999989,1
227,s2,S 66,2,44372,44.372,0.39099999999999824,1
234,s2,S 66,2,45600,45.6,0.3680000000000021,0
244,s2,S 66,2,47637,47.637,0.31099999999999994,1
249,s2,S 66,2,48454,48.454,0.2920000000000016,1
273,s2,S 66,2,52941,52.941,0.045000000000001705,1
280,s2,S 66,2,54165,54.165,0.1529999999999987,1
289,s2,S 66,2,55799,55.799,0.11299999999999955,0
299,s2,S 66,2,57837,57.837,0.06300000000000239,1
308,s2,S 66,2,59468,59.468,0.021000000000000796,0
312,s2,S 66,2,60283,60.283,0.0020000000000024443,1
