,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
16,s1,S  3,3,4066,4.066,0.28200000000000003,0
22,s1,S  3,3,5323,5.323,0.3180000000000005,0
36,s1,S  3,3,7829,7.829,0.2839999999999998,0
97,s1,S  3,3,19119,19.119,0.24399999999999977,0
123,s1,S  3,3,24132,24.132,0.36100000000000065,0
129,s1,S  3,3,25388,25.388,0.3930000000000007,0
146,s1,S  3,3,28728,28.728,0.060000000000002274,0
159,s1,S  3,3,31239,31.239,0.12400000000000233,0
179,s1,S  3,3,34999,34.999,0.20900000000000318,0
220,s1,S  3,3,42941,42.941,0.4030000000000058,0
243,s1,S  3,3,47121,47.121,0.09199999999999875,0
254,s1,S  3,3,49212,49.212,0.14500000000000313,0
279,s1,S  3,3,53807,53.807,0.25200000000000244,0
287,s1,S  3,3,55479,55.479,0.2909999999999968,0
293,s1,S  3,3,56734,56.734,0.32100000000000506,0
297,s1,S  3,3,57572,57.572,0.34500000000000597,0
308,s1,S  3,3,59660,59.66,0.394999999999996,0
