,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
9,s1,S  2,2,3015,3.015,0.2570000000000001,0
18,s1,S  2,2,4689,4.689,0.29800000000000004,0
59,s1,S  2,2,12211,12.211,0.06799999999999962,0
86,s1,S  2,2,17231,17.231,0.1930000000000014,0
103,s1,S  2,2,20572,20.572,0.2699999999999996,0
154,s1,S  2,2,30187,30.187,0.0920000000000023,0
158,s1,S  2,2,31025,31.025,0.11199999999999832,0
173,s1,S  2,2,33950,33.95,0.18299999999999983,0
205,s1,S  2,2,40218,40.218,0.3290000000000006,0
216,s1,S  2,2,42307,42.307,0.3780000000000001,0
239,s1,S  2,2,46490,46.49,0.07600000000000051,0
259,s1,S  2,2,50253,50.253,0.1670000000000016,0
269,s1,S  2,2,52340,52.34,0.21300000000000097,2
305,s1,S  2,2,59026,59.026,0.37300000000000466,0
