,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s1,S  6,6,436,0.436,0.0,1
4,s1,S  6,6,1690,1.69,0.41500000000000004,1
13,s1,S  6,6,3363,3.363,0.238,1
18,s1,S  6,6,4202,4.202,0.2610000000000001,1
25,s1,S  6,6,5454,5.454,0.2919999999999998,1
38,s1,S  6,6,7962,7.962,0.3489999999999993,1
50,s1,S  6,6,10051,10.051,0.4009999999999998,1
58,s1,S  6,6,11308,11.308,0.022999999999999687,1
68,s1,S  6,6,12979,12.979,0.06400000000000006,1
75,s1,S  6,6,14230,14.23,0.09299999999999997,1
82,s1,S  6,6,15487,15.487,0.12599999999999945,1
91,s1,S  6,6,17160,17.16,0.1670000000000016,1
112,s1,S  6,6,21337,21.337,0.26200000000000045,1
117,s1,S  6,6,22175,22.175,0.28500000000000014,1
126,s1,S  6,6,23843,23.843,0.3200000000000003,1
133,s1,S  6,6,25100,25.1,0.35700000000000287,1
144,s1,S  6,6,27191,27.191,0.4049999999999976,1
154,s1,S  6,6,28861,28.861,0.03399999999999892,1
165,s1,S  6,6,30952,30.952,0.08600000000000207,1
170,s1,S  6,6,31788,31.788,0.10500000000000043,1
175,s1,S  6,6,32626,32.626,0.12899999999999778,1
184,s1,S  6,6,34293,34.293,0.16199999999999903,1
193,s1,S  6,6,35969,35.969,0.20700000000000074,1
200,s1,S  6,6,37223,37.223,0.23700000000000188,1
205,s1,S  6,6,38056,38.056,0.2560000000000002,1
220,s1,S  6,6,40981,40.981,0.32500000000000284,1
227,s1,S  6,6,42237,42.237,0.355000000000004,1
234,s1,S  6,6,43494,43.494,0.39099999999999824,1
246,s1,S  6,6,45581,45.581,0.029000000000003467,1
255,s1,S  6,6,47256,47.256,0.0730000000000004,1
277,s1,S  6,6,51431,51.431,0.16399999999999437,1
282,s1,S  6,6,52268,52.268,0.18900000000000006,1
295,s1,S  6,6,54775,54.775,0.24899999999999523,1
299,s1,S  6,6,55615,55.615,0.26900000000000546,0
319,s1,S  6,6,59377,59.377,0.3610000000000042,0
