,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S132,4,3858,7.716,0.5940000000000003,1
17,response,S132,4,7012,14.024,0.40999999999999837,1
24,response,S132,4,8353,16.706,0.09799999999999898,1
36,response,S132,4,11150,22.3,0.1479999999999997,1
44,response,S132,4,12963,25.926,0.3019999999999996,1
60,response,S132,4,16209,32.418,0.5039999999999978,1
65,response,S132,4,17246,34.492,0.46999999999999886,1
73,response,S132,4,19086,38.172,0.6299999999999955,1
102,response,S132,4,25188,50.376,0.10799999999999699,1
135,response,S132,4,32547,65.094,0.013999999999995794,1
144,response,S132,4,34838,69.676,0.5319999999999965,1
156,response,S132,4,37029,74.058,0.25200000000000955,1
176,response,S132,4,41376,82.752,0.060000000000002274,1
187,response,S132,4,43641,87.282,0.23799999999999955,1
215,response,S132,4,49698,99.396,0.0799999999999983,1
244,response,S132,4,56063,112.126,0.2920000000000016,1
253,response,S132,4,57986,115.972,0.14399999999999125,1
266,response,S132,4,60863,121.726,0.0379999999999967,1
