,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S130,2,2905,5.81,0.5,1
18,response,S130,2,6107,12.214,0.41000000000000014,1
23,response,S130,2,7141,14.282,0.3539999999999992,1
37,response,S130,2,10175,20.35,0.32800000000000296,1
49,response,S130,2,13011,26.022,0.6600000000000001,1
58,response,S130,2,14866,29.732,0.5299999999999976,1
69,response,S130,2,17284,34.568,0.35199999999999676,1
75,response,S130,2,18575,37.15,0.41199999999999903,1
84,response,S130,2,20603,41.206,0.6219999999999999,1
100,response,S130,2,24289,48.578,0.7320000000000064,1
117,response,S130,2,27904,55.808,0.6980000000000004,1
122,response,S130,2,28827,57.654,0.5020000000000024,1
135,response,S130,2,31545,63.09,0.012000000000000455,1
145,response,S130,2,33886,67.772,0.4340000000000117,1
150,response,S130,2,34903,69.806,0.4159999999999968,1
163,response,S130,2,37663,75.326,0.1939999999999884,1
177,response,S130,2,40865,81.73,0.17600000000000193,1
185,response,S130,2,42728,85.456,0.6740000000000066,1
202,response,S130,2,46395,92.79,0.04000000000000625,1
213,response,S130,2,48775,97.55,0.009999999999990905,1
218,response,S130,2,49686,99.372,0.49800000000000466,1
229,response,S130,2,52007,104.014,0.3019999999999925,1
233,response,S130,2,52883,105.766,0.41200000000000614,1
245,response,S130,2,55561,111.122,0.4620000000000033,1
251,response,S130,2,56531,113.062,0.2120000000000033,1
256,response,S130,2,57452,114.904,0.02400000000000091,1
