,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S129,1,3485,6.97,0.6360000000000001,1
7,response,S129,1,4443,8.886,0.36599999999999966,1
19,response,S129,1,7005,14.01,0.41000000000000014,1
24,response,S129,1,8127,16.254,0.5120000000000005,1
34,response,S129,1,9966,19.932,0.1039999999999992,1
41,response,S129,1,11625,23.25,0.25,1
53,response,S129,1,14237,28.474,0.24200000000000088,1
60,response,S129,1,15633,31.266,0.055999999999997385,1
65,response,S129,1,16798,33.596,0.6159999999999997,1
74,response,S129,1,18762,37.524,0.4239999999999995,1
82,response,S129,1,20235,40.47,0.054000000000002046,1
96,response,S129,1,23366,46.732,0.3620000000000019,1
115,response,S129,1,27483,54.966,0.3960000000000008,1
135,response,S129,1,32050,64.1,0.617999999999995,1
141,response,S129,1,33185,66.37,0.04400000000001114,1
146,response,S129,1,34172,68.344,0.12599999999999056,1
151,response,S129,1,35129,70.258,0.09599999999998943,1
158,response,S129,1,36507,73.014,0.3119999999999976,1
170,response,S129,1,39274,78.548,0.19599999999999795,1
175,response,S129,1,40248,80.496,0.3499999999999943,1
184,response,S129,1,42111,84.222,0.14399999999999125,1
189,response,S129,1,43338,86.676,0.6820000000000022,1
201,response,S129,1,45812,91.624,0.4379999999999882,1
214,response,S129,1,48864,97.728,0.6199999999999903,1
236,response,S129,1,53922,107.844,0.17399999999999238,1
246,response,S129,1,56061,112.122,0.4519999999999982,1
251,response,S129,1,57114,114.228,0.6539999999999964,1
265,response,S129,1,60119,120.238,0.24800000000000466,1
