,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  3,3,2936,5.872,0.6280000000000001,1
15,s1,S  3,3,6023,12.046,0.6159999999999997,0
25,s1,S  3,3,8115,16.23,0.4660000000000011,1
49,s1,S  3,3,13661,27.322,0.34399999999999764,0
54,s1,S  3,3,14713,29.426,0.7359999999999971,1
59,s1,S  3,3,15706,31.412,0.9079999999999977,0
72,s1,S  3,3,18342,36.684,0.17799999999999727,0
79,s1,S  3,3,19965,39.93,0.990000000000002,1
86,s1,S  3,3,21350,42.7,0.6280000000000001,0
99,s1,S  3,3,24078,48.156,0.6580000000000013,1
105,s1,S  3,3,24982,49.964,0.006000000000000227,0
112,s1,S  3,3,26535,53.07,0.2980000000000018,0
133,s1,S  3,3,31498,62.996,0.642000000000003,0
139,s1,S  3,3,32733,65.466,0.4679999999999893,1
146,s1,S  3,3,34281,68.562,0.8819999999999908,1
162,s1,S  3,3,37634,75.268,0.38800000000000523,1
176,s1,S  3,3,40901,81.802,1.25,0
183,s1,S  3,3,42276,84.552,1.0,0
189,s1,S  3,3,43346,86.692,0.3639999999999901,1
194,s1,S  3,3,44252,88.504,0.47400000000000375,0
210,s1,S  3,3,47870,95.74,0.3259999999999934,0
217,s1,S  3,3,49421,98.842,0.5660000000000025,1
227,s1,S  3,3,51611,103.222,0.4439999999999884,1
234,s1,S  3,3,53164,106.328,0.3760000000000048,1
243,s1,S  3,3,55021,110.042,0.8220000000000027,1
253,s1,S  3,3,57129,114.258,0.4239999999999924,1
260,s1,S  3,3,58547,117.094,0.3019999999999925,0
270,s1,S  3,3,60725,121.45,0.058000000000006935,1
