,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
20,s2,S 69,5,5551,11.102,0.6959999999999997,0
41,s2,S 69,5,10386,20.772,0.14599999999999724,0
50,s2,S 69,5,12496,24.992,0.2920000000000016,0
94,s2,S 69,5,21862,43.724,0.529999999999994,0
98,s2,S 69,5,22850,45.7,0.4520000000000053,0
105,s2,S 69,5,24594,49.188,0.8620000000000019,0
126,s2,S 69,5,28905,57.81,0.2600000000000051,0
148,s2,S 69,5,33858,67.716,0.6219999999999999,0
157,s2,S 69,5,35711,71.422,0.7259999999999991,0
161,s2,S 69,5,36752,73.504,0.6480000000000103,0
170,s2,S 69,5,38581,77.162,0.28000000000000114,0
207,s2,S 69,5,46791,93.582,0.4379999999999882,0
