,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  6,6,2724,5.448,0.9860000000000007,1
18,s1,S  6,6,6691,13.382,0.8239999999999998,1
26,s1,S  6,6,8413,16.826,0.8940000000000001,0
57,s1,S  6,6,16020,32.04,0.9339999999999975,1
67,s1,S  6,6,17914,35.828,0.44200000000000017,0
75,s1,S  6,6,19938,39.876,0.7759999999999962,0
82,s1,S  6,6,21522,43.044,0.9159999999999968,1
108,s1,S  6,6,27184,54.368,0.4759999999999991,0
117,s1,S  6,6,29184,58.368,0.3019999999999996,1
131,s1,S  6,6,32326,64.652,0.5060000000000002,1
161,s1,S  6,6,39370,78.74,0.3639999999999901,0
171,s1,S  6,6,41392,82.784,0.10200000000000387,0
176,s1,S  6,6,42544,85.088,0.4199999999999875,0
183,s1,S  6,6,43939,87.878,0.4440000000000026,1
203,s1,S  6,6,48604,97.208,0.4159999999999968,1
208,s1,S  6,6,49708,99.416,0.9320000000000022,1
239,s1,S  6,6,56760,113.52,0.2839999999999918,1
244,s1,S  6,6,57844,115.688,0.41200000000000614,0
257,s1,S  6,6,60865,121.73,0.828000000000003,1
