,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  5,5,2194,4.388,1.282,1
7,s1,S  5,5,3281,6.562,0.6000000000000005,1
14,s1,S  5,5,4625,9.25,0.7420000000000009,1
19,s1,S  5,5,5733,11.466,0.8940000000000001,1
38,s1,S  5,5,10435,20.87,0.9520000000000017,1
52,s1,S  5,5,13312,26.624,0.3299999999999983,1
61,s1,S  5,5,15391,30.782,0.6559999999999988,1
67,s1,S  5,5,16538,33.076,0.1700000000000017,1
72,s1,S  5,5,17402,34.804,0.37000000000000455,1
77,s1,S  5,5,18494,36.988,0.4059999999999988,1
105,s1,S  5,5,25091,50.182,0.5860000000000056,1
113,s1,S  5,5,26726,53.452,0.2819999999999965,1
120,s1,S  5,5,28140,56.28,0.4620000000000033,1
129,s1,S  5,5,30204,60.408,0.7779999999999987,1
137,s1,S  5,5,31836,63.672,0.24199999999999733,1
142,s1,S  5,5,32861,65.722,0.5120000000000005,1
150,s1,S  5,5,34465,68.93,0.23000000000000398,1
157,s1,S  5,5,35975,71.95,0.4380000000000024,1
164,s1,S  5,5,37510,75.02,0.4299999999999926,0
180,s1,S  5,5,41527,83.054,0.058000000000006935,1
187,s1,S  5,5,43059,86.118,0.35599999999999454,1
194,s1,S  5,5,44660,89.32,1.0659999999999883,1
199,s1,S  5,5,45452,90.904,0.8459999999999894,1
209,s1,S  5,5,47560,95.12,0.4819999999999993,1
214,s1,S  5,5,48594,97.188,0.6839999999999975,1
232,s1,S  5,5,52635,105.27,0.5360000000000014,1
247,s1,S  5,5,56187,112.374,0.5739999999999981,1
253,s1,S  5,5,57399,114.798,0.5300000000000011,1
258,s1,S  5,5,58442,116.884,0.6299999999999955,1
