,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,response,S131,3,2562,5.124,0.742,1
6,response,S131,3,3525,7.05,0.0259999999999998,1
19,response,S131,3,6546,13.092,0.21199999999999974,1
34,response,S131,3,10075,20.15,0.2779999999999987,1
49,response,S131,3,13290,26.58,0.08199999999999719,1
55,response,S131,3,14712,29.424,0.27199999999999847,1
61,response,S131,3,15834,31.668,0.5159999999999982,1
66,response,S131,3,16873,33.746,0.402000000000001,1
71,response,S131,3,17709,35.418,0.4519999999999982,1
83,response,S131,3,20369,40.738,0.24399999999999977,1
88,response,S131,3,21482,42.964,0.6400000000000006,1
103,response,S131,3,24621,49.242,0.6019999999999968,1
122,response,S131,3,28681,57.362,0.3620000000000019,1
148,response,S131,3,34653,69.306,0.269999999999996,1
178,response,S131,3,41465,82.93,0.6240000000000094,1
184,response,S131,3,42359,84.718,0.020000000000010232,1
197,response,S131,3,45361,90.722,0.1319999999999908,1
214,response,S131,3,48912,97.824,0.19199999999999307,1
234,response,S131,3,53574,107.148,0.15800000000000125,1
243,response,S131,3,55836,111.672,0.715999999999994,1
251,response,S131,3,57283,114.566,0.13800000000000523,1
258,response,S131,3,58638,117.276,0.18599999999999284,1
