,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
48,response,S129,1,14520,29.04,0.4079999999999977,1
68,response,S129,1,18585,37.17,0.006000000000000227,1
90,response,S129,1,23503,47.006,0.1839999999999975,1
104,response,S129,1,26934,53.868,0.7280000000000015,1
122,response,S129,1,30698,61.396,0.07000000000000028,1
135,response,S129,1,33788,67.576,0.3999999999999915,1
145,response,S129,1,35955,71.91,0.3079999999999927,1
150,response,S129,1,36952,73.904,0.519999999999996,1
160,response,S129,1,39125,78.25,0.3119999999999976,1
164,response,S129,1,39946,79.892,0.23199999999999932,1
170,response,S129,1,40998,81.996,0.3919999999999959,1
185,response,S129,1,44618,89.236,0.2220000000000084,1
208,response,S129,1,49667,99.334,0.21600000000000819,1
218,response,S129,1,51804,103.608,0.4060000000000059,1
227,response,S129,1,53754,107.508,0.5039999999999907,1
245,response,S129,1,57868,115.736,0.2259999999999991,1
262,response,S129,1,61482,122.964,0.6140000000000043,1
