,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s2,S 67,3,4270,8.54,0.37799999999999834,0
11,s2,S 67,3,5261,10.522,0.2400000000000002,2
29,s2,S 67,3,8981,17.962,0.5500000000000007,0
46,s2,S 67,3,12942,25.884,0.5040000000000013,0
65,s2,S 67,3,16854,33.708,0.0519999999999996,2
76,s2,S 67,3,19121,38.242,0.4859999999999971,0
116,s2,S 67,3,27318,54.636,0.6280000000000001,0
120,s2,S 67,3,28280,56.56,0.2680000000000007,0
167,s2,S 67,3,38489,76.978,0.3259999999999934,0
204,s2,S 67,3,46433,92.866,0.1979999999999933,0
