,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,response,S136,8,1377,2.754,0.43999999999999995,1
19,response,S136,8,5443,10.886,0.33999999999999986,1
29,response,S136,8,7471,14.942,0.09999999999999964,1
34,response,S136,8,8834,17.668,0.5820000000000007,1
42,response,S136,8,10293,20.586,0.20199999999999818,1
45,response,S136,8,11052,22.104,0.5739999999999981,1
51,response,S136,8,12179,24.358,0.5139999999999993,1
70,response,S136,8,16243,32.486,0.20400000000000063,1
75,response,S136,8,17121,34.242,0.14399999999999835,1
89,response,S136,8,20316,40.632,0.12399999999999523,1
102,response,S136,8,23170,46.34,0.6720000000000041,1
107,response,S136,8,24088,48.176,0.7360000000000042,1
151,response,S136,8,33871,67.742,0.15000000000000568,1
169,response,S136,8,37873,75.746,0.3499999999999943,1
185,response,S136,8,41232,82.464,0.054000000000002046,1
194,response,S136,8,43118,86.236,0.18000000000000682,1
198,response,S136,8,43980,87.96,0.4019999999999868,1
241,response,S136,8,53334,106.668,0.016000000000005343,1
258,response,S136,8,57025,114.05,0.3259999999999934,1
265,response,S136,8,58443,116.886,0.15200000000000102,1
275,response,S136,8,60630,121.26,0.38800000000000523,1
