,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
18,response,S131,3,6540,13.08,0.03599999999999959,3
51,response,S131,3,14153,28.306,0.12600000000000122,3
62,response,S131,3,16262,32.524,0.03399999999999892,3
74,response,S131,3,18813,37.626,0.3440000000000012,3
89,response,S131,3,21842,43.684,0.11399999999999721,3
95,response,S131,3,23173,46.346,0.40399999999999636,3
108,response,S131,3,25627,51.254,0.24199999999999733,3
115,response,S131,3,27004,54.008,0.04200000000000159,3
135,response,S131,3,32005,64.01,0.8800000000000026,3
161,response,S131,3,37440,74.88,0.2539999999999907,3
180,response,S131,3,41397,82.794,0.15399999999999636,3
186,response,S131,3,42845,85.69,0.4759999999999991,3
196,response,S131,3,44727,89.454,0.27599999999999625,3
212,response,S131,3,48334,96.668,0.30400000000000205,3
250,response,S131,3,56655,113.31,0.20600000000000307,3
262,response,S131,3,59106,118.212,0.48400000000000887,3
