,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,response,S130,2,4585,9.17,0.023999999999999133,1
17,response,S130,2,7288,14.576,0.004000000000001336,1
22,response,S130,2,8243,16.486,0.2220000000000013,1
26,response,S130,2,9229,18.458,0.6339999999999968,1
31,response,S130,2,10043,20.086,0.2759999999999998,1
36,response,S130,2,10882,21.764,0.3460000000000001,1
41,response,S130,2,11909,23.818,0.25200000000000244,1
46,response,S130,2,12856,25.712,0.10999999999999943,1
56,response,S130,2,15146,30.292,0.24200000000000088,1
61,response,S130,2,16067,32.134,0.3000000000000007,1
66,response,S130,2,16946,33.892,0.30400000000000205,1
74,response,S130,2,18785,37.57,0.31799999999999784,1
79,response,S130,2,19766,39.532,0.36199999999999477,1
88,response,S130,2,21575,43.15,0.3119999999999976,1
109,response,S130,2,26290,52.58,0.4299999999999997,1
114,response,S130,2,27299,54.598,0.5439999999999969,1
120,response,S130,2,28556,57.112,0.6480000000000032,1
138,response,S130,2,32292,64.584,0.24200000000000443,1
143,response,S130,2,33312,66.624,0.3159999999999883,1
147,response,S130,2,34117,68.234,0.23999999999999488,1
161,response,S130,2,36959,73.918,0.09800000000001319,1
174,response,S130,2,39813,79.626,0.04400000000001114,1
178,response,S130,2,40741,81.482,0.534000000000006,1
196,response,S130,2,44898,89.796,0.554000000000002,1
219,response,S130,2,49887,99.774,0.4440000000000026,1
237,response,S130,2,53686,107.372,0.2680000000000007,1
243,response,S130,2,54928,109.856,0.20199999999999818,1
248,response,S130,2,55963,111.926,0.5660000000000025,1
276,response,S130,2,62362,124.724,0.29000000000000625,1
