,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  1,1,3574,7.148,1.21,0
14,s1,S  1,1,6592,13.184,0.8079999999999998,0
30,s1,S  1,1,10159,20.318,0.3420000000000023,0
47,s1,S  1,1,14316,28.632,0.5380000000000003,1
57,s1,S  1,1,16374,32.748,0.17199999999999704,0
66,s1,S  1,1,18313,36.626,0.2879999999999967,1
76,s1,S  1,1,20503,41.006,0.1319999999999979,0
88,s1,S  1,1,23382,46.764,0.652000000000001,1
102,s1,S  1,1,26509,53.018,1.1099999999999994,1
120,s1,S  1,1,30533,61.066,0.402000000000001,1
134,s1,S  1,1,33588,67.176,0.3100000000000023,1
144,s1,S  1,1,35801,71.602,0.1039999999999992,1
148,s1,S  1,1,36608,73.216,0.6199999999999903,1
158,s1,S  1,1,38786,77.572,0.5880000000000081,1
163,s1,S  1,1,39830,79.66,0.7299999999999898,1
168,s1,S  1,1,40797,81.594,0.789999999999992,1
184,s1,S  1,1,44507,89.014,0.5360000000000014,1
198,s1,S  1,1,47449,94.898,0.11999999999999034,0
203,s1,S  1,1,48397,96.794,0.04599999999999227,0
207,s1,S  1,1,49559,99.118,0.7639999999999958,1
216,s1,S  1,1,51581,103.162,0.8140000000000072,1
226,s1,S  1,1,53502,107.004,0.32800000000000296,1
244,s1,S  1,1,57755,115.51,0.49200000000000443,1
260,s1,S  1,1,61170,122.34,0.902000000000001,1
