,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
4,response,S130,2,2265,4.53,0.7340000000000004,1
15,response,S130,2,4538,9.076,0.42600000000000016,1
24,response,S130,2,6480,12.96,0.1620000000000008,1
33,response,S130,2,8215,16.43,0.2079999999999984,1
40,response,S130,2,9625,19.25,0.26200000000000045,1
47,response,S130,2,11047,22.094,0.028000000000002245,1
57,response,S130,2,13360,26.72,0.49599999999999866,1
62,response,S130,2,14257,28.514,0.2519999999999989,1
68,response,S130,2,15677,31.354,0.3559999999999981,1
77,response,S130,2,17440,34.88,0.26600000000000534,1
111,response,S130,2,24960,49.92,0.17200000000000415,1
144,response,S130,2,32903,65.806,0.49200000000000443,1
170,response,S130,2,38996,77.992,0.6899999999999977,1
198,response,S130,2,45288,90.576,0.48599999999999,1
243,response,S130,2,55419,110.838,0.06599999999998829,1
248,response,S130,2,56449,112.898,0.13400000000000034,1
265,response,S130,2,60225,120.45,0.1280000000000001,1
