,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s2,S 66,2,1898,3.796,0.948,1
13,s2,S 66,2,4268,8.536,0.6199999999999992,1
22,s2,S 66,2,6221,12.442,0.2959999999999994,1
32,s2,S 66,2,8111,16.222,0.0020000000000024443,1
38,s2,S 66,2,9445,18.89,0.7360000000000007,1
45,s2,S 66,2,10905,21.81,0.6340000000000003,1
55,s2,S 66,2,13016,26.032,0.6439999999999984,1
61,s2,S 66,2,14131,28.262,0.1180000000000021,1
67,s2,S 66,2,15499,30.998,0.8979999999999997,1
75,s2,S 66,2,17247,34.494,0.9320000000000022,1
109,s2,S 66,2,24637,49.274,0.5700000000000003,1
143,s2,S 66,2,32657,65.314,0.08599999999999852,1
165,s2,S 66,2,37589,75.178,0.6159999999999997,0
168,s2,S 66,2,38580,77.16,0.7819999999999965,1
186,s2,S 66,2,42685,85.37,0.6460000000000008,0
197,s2,S 66,2,45045,90.09,0.710000000000008,1
224,s2,S 66,2,51095,102.19,0.5699999999999932,0
230,s2,S 66,2,52514,105.028,0.020000000000010232,0
241,s2,S 66,2,55291,110.582,0.6599999999999966,1
246,s2,S 66,2,56155,112.31,0.4060000000000059,1
258,s2,S 66,2,58862,117.724,0.7700000000000102,0
263,s2,S 66,2,59976,119.952,0.9279999999999973,1
