,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S131,3,3346,6.692,0.8200000000000003,1
26,response,S131,3,8378,16.756,0.5259999999999998,1
56,response,S131,3,15153,30.306,0.4920000000000009,1
81,response,S131,3,20190,40.38,0.2680000000000007,1
101,response,S131,3,24242,48.484,0.0519999999999996,1
140,response,S131,3,32966,65.932,0.4660000000000082,1
148,response,S131,3,34532,69.064,0.16799999999999216,1
165,response,S131,3,38083,76.166,0.031999999999996476,1
191,response,S131,3,43674,87.348,0.028000000000005798,1
219,response,S131,3,49736,99.472,0.3780000000000001,1
228,response,S131,3,51833,103.666,0.4440000000000026,1
236,response,S131,3,53411,106.822,0.27200000000000557,1
245,response,S131,3,55403,110.806,0.6619999999999919,1
254,response,S131,3,57537,115.074,0.8160000000000025,1
271,response,S131,3,60956,121.912,0.4620000000000033,1
