,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
4,response,S133,5,3844,7.688,0.6179999999999994,1
18,response,S133,5,6619,13.238,0.20399999999999885,1
25,response,S133,5,8102,16.204,0.0920000000000023,1
32,response,S133,5,9375,18.75,0.3260000000000005,1
54,response,S133,5,14471,28.942,0.44200000000000017,1
79,response,S133,5,20129,40.258,0.4060000000000059,1
99,response,S133,5,24749,49.498,0.5760000000000005,1
127,response,S133,5,30783,61.566,0.49800000000000466,1
132,response,S133,5,31762,63.524,0.4540000000000006,1
142,response,S133,5,33923,67.846,0.4819999999999993,1
149,response,S133,5,35361,70.722,0.4819999999999993,1
160,response,S133,5,37694,75.388,0.22400000000000375,1
177,response,S133,5,41848,83.696,0.6439999999999912,1
188,response,S133,5,43913,87.826,0.11599999999999966,1
195,response,S133,5,45556,91.112,0.2980000000000018,1
209,response,S133,5,48840,97.68,0.6780000000000115,1
221,response,S133,5,51177,102.354,0.4939999999999998,1
227,response,S133,5,52207,104.414,0.04200000000000159,1
234,response,S133,5,53843,107.686,0.23800000000001376,1
251,response,S133,5,57741,115.482,0.34600000000000364,1
257,response,S133,5,59029,118.058,0.612000000000009,1
268,response,S133,5,61266,122.532,0.17799999999999727,1
