,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
20,s1,S  5,5,6959,13.918,0.23399999999999999,0
38,s1,S  5,5,10619,21.238,0.27199999999999847,0
60,s1,S  5,5,15796,31.592,0.19399999999999906,0
71,s1,S  5,5,18250,36.5,0.759999999999998,0
80,s1,S  5,5,20228,40.456,0.1980000000000004,0
91,s1,S  5,5,23012,46.024,1.0700000000000003,0
110,s1,S  5,5,27078,54.156,0.5339999999999989,0
136,s1,S  5,5,32632,65.264,0.45999999999999375,0
151,s1,S  5,5,35578,71.156,0.19200000000000728,0
165,s1,S  5,5,38845,77.69,0.29399999999999693,0
199,s1,S  5,5,46314,92.628,0.28600000000000136,0
230,s1,S  5,5,53019,106.038,0.7319999999999993,0
239,s1,S  5,5,55076,110.152,0.8460000000000036,0
246,s1,S  5,5,56505,113.01,0.1039999999999992,0
270,s1,S  5,5,61781,123.562,0.42600000000000193,0
