,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s2,S 73,9,2728,5.456,0.38200000000000056,0
24,s2,S 73,9,5174,10.348,0.2580000000000009,0
59,s2,S 73,9,11702,23.404,0.7699999999999996,0
72,s2,S 73,9,14150,28.3,0.652000000000001,0
102,s2,S 73,9,19453,38.906,0.38400000000000034,0
183,s2,S 73,9,33731,67.462,0.5200000000000102,0
201,s2,S 73,9,36998,73.996,0.3639999999999901,0
210,s2,S 73,9,38629,77.258,0.2879999999999967,0
237,s2,S 73,9,43525,87.05,0.04599999999999227,0
248,s2,S 73,9,45974,91.948,0.7639999999999958,0
258,s2,S 73,9,48013,96.026,0.6640000000000015,0
264,s2,S 73,9,49235,98.47,0.5919999999999987,0
277,s2,S 73,9,51686,103.372,0.48399999999999466,0
297,s2,S 73,9,55354,110.708,0.2980000000000018,0
314,s2,S 73,9,58621,117.242,0.14000000000000057,0
