,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
35,s1,S  4,4,7508,15.016,0.7420000000000009,2
42,s1,S  4,4,8763,17.526,0.8039999999999985,2
49,s1,S  4,4,10014,20.028,0.03599999999999781,0
57,s1,S  4,4,11688,23.376,0.12400000000000233,0
68,s1,S  4,4,13774,27.548,0.21399999999999864,0
102,s1,S  4,4,20462,40.924,0.5379999999999967,2
117,s1,S  4,4,22974,45.948,0.6660000000000039,0
138,s1,S  4,4,26732,53.464,0.021999999999998465,0
191,s1,S  4,4,36350,72.7,0.48799999999999955,0
211,s1,S  4,4,40108,80.216,0.6639999999999873,0
231,s1,S  4,4,43870,87.74,0.027999999999991587,0
239,s1,S  4,4,45546,91.092,0.11400000000000432,0
256,s1,S  4,4,48889,97.778,0.2680000000000007,0
263,s1,S  4,4,50143,100.286,0.3299999999999983,0
289,s1,S  4,4,55158,110.316,0.5720000000000027,0
295,s1,S  4,4,56412,112.824,0.632000000000005,0
305,s1,S  4,4,58502,117.004,0.7280000000000086,0
311,s1,S  4,4,59756,119.512,0.7879999999999967,0
