,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  2,2,1292,2.584,0.8300000000000001,1
10,s1,S  2,2,2967,5.934,0.46199999999999974,1
15,s1,S  2,2,3802,7.604,0.5060000000000002,1
22,s1,S  2,2,5054,10.108,0.5579999999999998,1
29,s1,S  2,2,6307,12.614,0.6160000000000014,1
55,s1,S  2,2,11327,22.654,0.047999999999998266,0
81,s1,S  2,2,16762,33.524,0.30799999999999983,1
86,s1,S  2,2,17597,35.194,0.3539999999999992,1
95,s1,S  2,2,19266,38.532,0.42799999999999727,1
102,s1,S  2,2,20519,41.038,0.4819999999999993,1
107,s1,S  2,2,21355,42.71,0.5200000000000031,1
114,s1,S  2,2,22611,45.222,0.5859999999999985,1
119,s1,S  2,2,23449,46.898,0.632000000000005,1
135,s1,S  2,2,26372,52.744,0.7680000000000007,1
147,s1,S  2,2,28466,56.932,0.05799999999999983,1
152,s1,S  2,2,29297,58.594,0.08400000000000318,1
157,s1,S  2,2,30135,60.27,0.1280000000000001,1
162,s1,S  2,2,30973,61.946,0.17999999999999972,1
169,s1,S  2,2,32225,64.45,0.23000000000000398,1
174,s1,S  2,2,33063,66.126,0.27600000000001046,1
185,s1,S  2,2,35150,70.3,0.3739999999999952,1
192,s1,S  2,2,36403,72.806,0.4299999999999926,1
197,s1,S  2,2,37241,74.482,0.4719999999999942,1
206,s1,S  2,2,38915,77.83,0.554000000000002,1
221,s1,S  2,2,41840,83.68,0.6980000000000075,1
267,s1,S  2,2,51034,102.068,0.31399999999999295,1
274,s1,S  2,2,52290,104.58,0.382000000000005,1
283,s1,S  2,2,53962,107.924,0.4620000000000033,1
292,s1,S  2,2,55632,111.264,0.5360000000000014,1
301,s1,S  2,2,57306,114.612,0.6219999999999999,1
