,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S137,9,1696,3.392,0.5939999999999999,1
8,response,S137,9,2480,4.96,0.03200000000000003,1
18,response,S137,9,4495,8.99,0.4800000000000004,1
25,response,S137,9,5683,11.366,0.4039999999999999,1
38,response,S137,9,8169,16.338,0.4880000000000013,1
43,response,S137,9,8974,17.948,0.46399999999999864,1
58,response,S137,9,11832,23.664,0.3440000000000012,1
63,response,S137,9,12692,25.384,0.39199999999999946,1
74,response,S137,9,14670,29.34,0.16999999999999815,1
87,response,S137,9,17134,34.268,0.0799999999999983,1
102,response,S137,9,20034,40.068,0.027999999999998693,1
107,response,S137,9,20869,41.738,0.02400000000000091,1
117,response,S137,9,22851,45.702,0.4679999999999964,1
126,response,S137,9,24485,48.97,0.4799999999999969,1
133,response,S137,9,25756,51.512,0.5660000000000025,1
144,response,S137,9,27748,55.496,0.4160000000000039,1
149,response,S137,9,28620,57.24,0.48400000000000176,1
154,response,S137,9,29303,58.606,0.17999999999999972,1
159,response,S137,9,30139,60.278,0.17799999999999727,1
170,response,S137,9,32250,64.5,0.21399999999999864,1
175,response,S137,9,33028,66.056,0.10200000000000387,1
184,response,S137,9,34703,69.406,0.11200000000000898,1
189,response,S137,9,35540,71.08,0.11400000000000432,1
193,response,S137,9,36267,72.534,0.3780000000000001,1
200,response,S137,9,37540,75.08,0.47400000000000375,1
207,response,S137,9,38761,77.522,0.4680000000000035,1
214,response,S137,9,40008,80.016,0.5200000000000102,1
229,response,S137,9,42842,85.684,0.4719999999999942,1
234,response,S137,9,43684,87.368,0.5180000000000007,1
245,response,S137,9,45725,91.45,0.4200000000000017,1
254,response,S137,9,47308,94.616,0.2360000000000042,1
259,response,S137,9,48223,96.446,0.3999999999999915,1
276,response,S137,9,51417,102.834,0.0940000000000083,1
283,response,S137,9,52659,105.318,0.07200000000000273,1
292,response,S137,9,54319,108.638,0.05000000000001137,1
302,response,S137,9,56341,112.682,0.5480000000000018,1
317,response,S137,9,59264,118.528,0.6820000000000022,1
322,response,S137,9,60045,120.09,0.6099999999999994,1
