,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
19,s2,S 70,6,4428,8.856,0.3000000000000007,0
40,s2,S 70,6,8101,16.202,0.11400000000000077,0
48,s2,S 70,6,9733,19.466,0.036000000000001364,0
75,s2,S 70,6,14626,29.252,0.6319999999999979,0
97,s2,S 70,6,18709,37.418,0.4299999999999997,0
108,s2,S 70,6,20749,41.498,0.3299999999999983,0
129,s2,S 70,6,24418,48.836,0.15200000000000102,0
150,s2,S 70,6,28496,56.992,0.7779999999999987,0
156,s2,S 70,6,29722,59.444,0.7259999999999991,0
180,s2,S 70,6,33802,67.604,0.519999999999996,0
208,s2,S 70,6,38697,77.394,0.2780000000000058,0
214,s2,S 70,6,39922,79.844,0.2259999999999991,0
218,s2,S 70,6,40739,81.478,0.18199999999998795,0
226,s2,S 70,6,42368,84.736,0.10200000000000387,0
236,s2,S 70,6,44818,89.636,1.2279999999999944,0
262,s2,S 70,6,49305,98.61,0.597999999999999,0
275,s2,S 70,6,51754,103.508,0.48399999999999466,0
282,s2,S 70,6,52978,105.956,0.42199999999999704,0
299,s2,S 70,6,56241,112.482,0.26200000000000045,0
316,s2,S 70,6,59507,119.014,0.10599999999999454,0
