,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S133,5,2098,4.196,0.5719999999999996,1
10,response,S133,5,3415,6.83,0.24600000000000044,1
20,response,S133,5,4981,9.962,0.038000000000000256,1
24,response,S133,5,5765,11.53,0.5619999999999994,1
29,response,S133,5,6627,13.254,0.6579999999999995,1
42,response,S133,5,9060,18.12,0.6280000000000001,1
48,response,S133,5,10168,20.336,0.3739999999999988,1
63,response,S133,5,13170,26.34,0.5279999999999987,1
69,response,S133,5,14050,28.1,0.006000000000000227,1
77,response,S133,5,15591,31.182,0.3539999999999992,1
98,response,S133,5,19613,39.226,0.04200000000000159,1
107,response,S133,5,21314,42.628,0.10000000000000142,1
120,response,S133,5,23775,47.55,0.006000000000000227,1
125,response,S133,5,24652,49.304,0.08400000000000318,1
150,response,S133,5,29069,58.138,0.5559999999999974,1
155,response,S133,5,29850,59.7,0.4520000000000053,1
164,response,S133,5,31495,62.99,0.3960000000000008,1
171,response,S133,5,32680,65.36,0.25799999999999557,1
178,response,S133,5,33933,67.866,0.25799999999999557,1
195,response,S133,5,37184,74.368,0.07199999999998852,1
210,response,S133,5,40098,80.196,0.04800000000000182,1
223,response,S133,5,42455,84.91,0.5099999999999909,1
228,response,S133,5,43409,86.818,0.7860000000000014,1
275,response,S133,5,52316,104.632,0.2400000000000091,1
294,response,S133,5,56009,112.018,0.09999999999999432,1
305,response,S133,5,58085,116.17,0.07600000000000762,1
309,response,S133,5,58864,117.728,0.6939999999999884,1
316,response,S133,5,60064,120.128,0.6460000000000008,1
