,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
8,s2,S 67,3,3091,6.182,0.37400000000000055,0
17,s2,S 67,3,4724,9.448,0.29800000000000004,0
30,s2,S 67,3,7173,14.346,0.17800000000000082,0
34,s2,S 67,3,7985,15.97,0.13000000000000078,0
47,s2,S 67,3,10842,21.684,0.8180000000000014,0
58,s2,S 67,3,12885,25.77,0.7379999999999995,0
64,s2,S 67,3,14107,28.214,0.671999999999997,0
79,s2,S 67,3,16964,33.928,0.5359999999999943,0
87,s2,S 67,3,18596,37.192,0.4480000000000004,0
100,s2,S 67,3,21041,42.082,0.32399999999999807,0
116,s2,S 67,3,23897,47.794,0.18599999999999994,0
131,s2,S 67,3,26752,53.504,0.045999999999999375,0
136,s2,S 67,3,27979,55.958,0.8140000000000001,0
144,s2,S 67,3,29609,59.218,0.7360000000000042,0
152,s2,S 67,3,31243,62.486,0.6699999999999946,0
162,s2,S 67,3,33281,66.562,0.5660000000000025,0
172,s2,S 67,3,35324,70.648,0.46399999999999864,0
187,s2,S 67,3,38178,76.356,0.32799999999998875,0
272,s2,S 67,3,53679,107.358,0.39800000000001035,0
302,s2,S 67,3,58986,117.972,0.13599999999999568,0
