,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s2,S 69,5,1034,2.068,0.0,0
4,s2,S 69,5,2261,4.522,0.8160000000000003,1
11,s2,S 69,5,3486,6.972,0.30400000000000027,1
18,s2,S 69,5,4709,9.418,0.24399999999999977,1
23,s2,S 69,5,5525,11.05,0.20400000000000063,1
28,s2,S 69,5,6338,12.676,0.15799999999999947,1
39,s2,S 69,5,8381,16.762,0.062000000000001165,1
44,s2,S 69,5,9194,18.388,0.022000000000002018,1
56,s2,S 69,5,11646,23.292,0.7460000000000022,1
65,s2,S 69,5,13277,26.554,0.6559999999999988,1
70,s2,S 69,5,14091,28.182,0.6159999999999997,1
77,s2,S 69,5,15316,30.632,0.554000000000002,1
90,s2,S 69,5,17761,35.522,0.43199999999999505,1
99,s2,S 69,5,19394,38.788,0.357999999999997,1
110,s2,S 69,5,21433,42.866,0.24799999999999756,1
115,s2,S 69,5,22251,44.502,0.22000000000000597,1
139,s2,S 69,5,27149,54.298,0.8160000000000025,1
150,s2,S 69,5,29186,58.372,0.7120000000000033,1
155,s2,S 69,5,30002,60.004,0.6739999999999995,1
174,s2,S 69,5,33673,67.346,0.4860000000000042,1
179,s2,S 69,5,34490,68.98,0.45400000000000773,1
188,s2,S 69,5,36120,72.24,0.3639999999999901,1
232,s2,S 69,5,45100,90.2,0.7680000000000007,1
253,s2,S 69,5,49179,98.358,0.5660000000000025,1
266,s2,S 69,5,51625,103.25,0.4479999999999933,1
279,s2,S 69,5,54073,108.146,0.32200000000000273,1
296,s2,S 69,5,57338,114.676,0.16400000000000148,1
