,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s2,S 72,8,3039,6.078,0.3680000000000003,0
27,s2,S 72,8,5895,11.79,0.2259999999999991,0
38,s2,S 72,8,7935,15.87,0.129999999999999,0
48,s2,S 72,8,9977,19.954,0.03200000000000003,0
63,s2,S 72,8,12832,25.664,0.7280000000000015,0
77,s2,S 72,8,15282,30.564,0.6099999999999994,0
90,s2,S 72,8,17727,35.454,0.4819999999999993,0
111,s2,S 72,8,21401,42.802,0.31400000000000006,0
122,s2,S 72,8,23442,46.884,0.2120000000000033,0
128,s2,S 72,8,24662,49.324,0.1419999999999959,0
142,s2,S 72,8,27519,55.038,0.007999999999995566,0
158,s2,S 72,8,30786,61.572,0.6880000000000024,0
174,s2,S 72,8,33642,67.284,0.5520000000000067,0
192,s2,S 72,8,36901,73.802,0.3760000000000048,0
207,s2,S 72,8,39760,79.52,0.24799999999999045,0
230,s2,S 72,8,43838,87.676,0.036000000000001364,0
234,s2,S 72,8,44655,89.31,0.0040000000000048885,0
249,s2,S 72,8,47508,95.016,0.6880000000000024,0
271,s2,S 72,8,51591,103.182,0.5,0
288,s2,S 72,8,54855,109.71,0.34199999999999875,0
302,s2,S 72,8,57304,114.608,0.22400000000000375,0
