,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
32,s1,S  5,5,7096,14.192,0.702,0
49,s1,S  5,5,10020,20.04,0.013999999999999346,0
62,s1,S  5,5,12529,25.058,0.13599999999999923,0
83,s1,S  5,5,16292,32.584,0.31800000000000495,0
105,s1,S  5,5,20471,40.942,0.5200000000000031,0
119,s1,S  5,5,22981,45.962,0.6460000000000008,0
127,s1,S  5,5,24651,49.302,0.7179999999999964,0
135,s1,S  5,5,26321,52.642,0.7960000000000065,0
145,s1,S  5,5,27992,55.984,0.060000000000002274,0
163,s1,S  5,5,31336,62.672,0.21799999999999642,0
183,s1,S  5,5,35102,70.204,0.4059999999999917,0
194,s1,S  5,5,37192,74.384,0.5040000000000049,0
202,s1,S  5,5,38862,77.724,0.5840000000000032,0
206,s1,S  5,5,39699,79.398,0.6299999999999955,0
220,s1,S  5,5,42626,85.252,0.7659999999999911,0
227,s1,S  5,5,43877,87.754,0.008000000000009777,0
238,s1,S  5,5,45968,91.936,0.10600000000000875,0
246,s1,S  5,5,47639,95.278,0.18600000000000705,0
250,s1,S  5,5,48478,96.956,0.22800000000000864,0
263,s1,S  5,5,50983,101.966,0.3499999999999943,0
285,s1,S  5,5,55167,110.334,0.5559999999999974,0
299,s1,S  5,5,58088,116.176,0.6899999999999977,0
311,s1,S  5,5,60597,121.194,0.8119999999999976,0
