,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 66,2,1334,2.668,0.8240000000000001,0
12,s2,S 66,2,3374,6.748,0.2860000000000005,1
19,s2,S 66,2,4593,9.186,0.21799999999999997,1
28,s2,S 66,2,6227,12.454,0.14000000000000057,1
37,s2,S 66,2,7860,15.72,0.06800000000000139,1
43,s2,S 66,2,9081,18.162,0.8140000000000001,1
52,s2,S 66,2,10715,21.43,0.7620000000000005,1
59,s2,S 66,2,11941,23.882,0.7020000000000017,1
64,s2,S 66,2,12755,25.51,0.6539999999999999,1
75,s2,S 66,2,14797,29.594,0.5600000000000023,1
82,s2,S 66,2,16019,32.038,0.4939999999999962,1
93,s2,S 66,2,18059,36.118,0.3960000000000008,1
102,s2,S 66,2,19692,39.384,0.3200000000000003,1
111,s2,S 66,2,21321,42.642,0.23200000000000642,1
126,s2,S 66,2,24180,48.36,0.1039999999999992,1
131,s2,S 66,2,24997,49.994,0.06400000000000006,1
146,s2,S 66,2,28259,56.518,0.7379999999999995,1
163,s2,S 66,2,31524,63.048,0.578000000000003,1
174,s2,S 66,2,33563,67.126,0.4759999999999991,1
183,s2,S 66,2,35194,70.388,0.3920000000000101,1
188,s2,S 66,2,36010,72.02,0.35199999999998965,1
197,s2,S 66,2,37643,75.286,0.2780000000000058,1
208,s2,S 66,2,39679,79.358,0.16600000000001103,1
219,s2,S 66,2,41723,83.446,0.07200000000000273,1
224,s2,S 66,2,42539,85.078,0.036000000000001364,1
228,s2,S 66,2,43352,86.704,0.813999999999993,1
233,s2,S 66,2,44171,88.342,0.7920000000000016,1
244,s2,S 66,2,46211,92.422,0.6940000000000026,1
249,s2,S 66,2,47023,94.046,0.6460000000000008,1
258,s2,S 66,2,48655,97.31,0.5640000000000072,1
263,s2,S 66,2,49471,98.942,0.5219999999999914,1
268,s2,S 66,2,50288,100.576,0.4819999999999993,1
273,s2,S 66,2,51107,102.214,0.45000000000000284,1
282,s2,S 66,2,52737,105.474,0.3680000000000092,1
297,s2,S 66,2,55591,111.182,0.22400000000000375,1
302,s2,S 66,2,56407,112.814,0.1839999999999975,1
307,s2,S 66,2,57225,114.45,0.15000000000000568,1
312,s2,S 66,2,58040,116.08,0.09999999999999432,1
319,s2,S 66,2,59267,118.534,0.04600000000000648,1
