,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s1,S  6,6,630,1.26,0.0,1
4,s1,S  6,6,1886,3.772,0.8379999999999996,1
15,s1,S  6,6,3975,7.95,0.5019999999999998,1
20,s1,S  6,6,4812,9.624,0.5380000000000003,1
25,s1,S  6,6,5649,11.298,0.5839999999999996,1
32,s1,S  6,6,6902,13.804,0.6440000000000001,1
39,s1,S  6,6,8156,16.312,0.7020000000000017,1
44,s1,S  6,6,8993,17.986,0.7420000000000009,1
51,s1,S  6,6,10244,20.488,0.8019999999999996,1
57,s1,S  6,6,11084,22.168,0.027999999999998693,1
62,s1,S  6,6,11919,23.838,0.07000000000000028,1
67,s1,S  6,6,12756,25.512,0.10800000000000054,1
76,s1,S  6,6,14427,28.854,0.19200000000000017,1
85,s1,S  6,6,16098,32.196,0.26599999999999824,1
94,s1,S  6,6,17768,35.536,0.3400000000000034,1
115,s1,S  6,6,21952,43.904,0.5520000000000067,1
120,s1,S  6,6,22788,45.576,0.5919999999999987,0
129,s1,S  6,6,24457,48.914,0.6640000000000015,1
142,s1,S  6,6,26964,53.928,0.7879999999999967,1
156,s1,S  6,6,29476,58.952,0.09199999999999875,1
161,s1,S  6,6,30311,60.622,0.1319999999999979,1
168,s1,S  6,6,31566,63.132,0.1939999999999955,0
177,s1,S  6,6,33235,66.47,0.2740000000000009,1
182,s1,S  6,6,34071,68.142,0.3100000000000023,1
191,s1,S  6,6,35745,71.49,0.3919999999999959,1
198,s1,S  6,6,37000,74.0,0.4579999999999984,1
203,s1,S  6,6,37834,75.668,0.4939999999999998,1
212,s1,S  6,6,39505,79.01,0.5760000000000076,1
223,s1,S  6,6,41595,83.19,0.6739999999999924,0
228,s1,S  6,6,42432,84.864,0.4480000000000075,1
235,s1,S  6,6,43686,87.372,0.7759999999999962,1
246,s1,S  6,6,45359,90.718,0.04000000000000625,1
255,s1,S  6,6,47031,94.062,0.12000000000000455,1
264,s1,S  6,6,48703,97.406,0.19600000000001216,1
269,s1,S  6,6,49537,99.074,0.23399999999999466,1
278,s1,S  6,6,51211,102.422,0.32399999999999807,1
287,s1,S  6,6,52884,105.768,0.4060000000000059,1
292,s1,S  6,6,53716,107.432,0.4380000000000024,1
323,s1,S  6,6,59989,119.978,0.7419999999999902,1
