,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
17,s2,S 67,3,4403,8.806,0.30799999999999983,0
28,s2,S 67,3,6444,12.888,0.2140000000000004,0
52,s2,S 67,3,10934,21.868,0.2259999999999991,0
67,s2,S 67,3,13786,27.572,0.6879999999999988,0
95,s2,S 67,3,18682,37.364,0.4439999999999955,0
131,s2,S 67,3,25212,50.424,0.13400000000000034,0
139,s2,S 67,3,26842,53.684,0.04999999999999716,0
144,s2,S 67,3,28068,56.136,0.8160000000000025,0
188,s2,S 67,3,35817,71.634,0.4440000000000026,0
206,s2,S 67,3,39084,78.168,0.2880000000000109,0
214,s2,S 67,3,40713,81.426,0.20400000000000773,0
248,s2,S 67,3,47240,94.48,0.7139999999999986,2
275,s2,S 67,3,52137,104.274,0.47400000000000375,0
279,s2,S 67,3,52952,105.904,0.43599999999999284,0
299,s2,S 67,3,56628,113.256,0.26200000000000045,0
