,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s2,S 68,4,1681,3.362,0.8160000000000003,1
12,s2,S 68,4,3315,6.63,0.29000000000000004,1
17,s2,S 68,4,4127,8.254,0.23199999999999932,0
22,s2,S 68,4,5352,10.704,0.17800000000000082,1
37,s2,S 68,4,8209,16.418,0.03599999999999781,1
51,s2,S 68,4,11063,22.126,0.7379999999999995,1
70,s2,S 68,4,14736,29.472,0.5579999999999998,1
77,s2,S 68,4,15962,31.924,0.5039999999999978,1
84,s2,S 68,4,17184,34.368,0.4340000000000046,1
96,s2,S 68,4,19223,38.446,0.3359999999999985,1
105,s2,S 68,4,20856,41.712,0.25800000000000267,1
120,s2,S 68,4,23711,47.422,0.11399999999999721,1
129,s2,S 68,4,25344,50.688,0.03800000000000381,1
139,s2,S 68,4,27386,54.772,0.7759999999999962,1
158,s2,S 68,4,31057,62.114,0.5919999999999987,1
163,s2,S 68,4,31873,63.746,0.5560000000000045,1
172,s2,S 68,4,33504,67.008,0.47399999999998954,1
177,s2,S 68,4,34319,68.638,0.4280000000000115,1
186,s2,S 68,4,35952,71.904,0.3539999999999992,1
205,s2,S 68,4,39624,79.248,0.17600000000000193,0
209,s2,S 68,4,40441,80.882,0.13000000000000966,1
218,s2,S 68,4,42073,84.146,0.04999999999999716,1
230,s2,S 68,4,44518,89.036,0.7620000000000005,1
241,s2,S 68,4,46559,93.118,0.671999999999997,1
254,s2,S 68,4,49009,98.018,0.5499999999999972,1
263,s2,S 68,4,50639,101.278,0.4720000000000084,1
280,s2,S 68,4,53900,107.8,0.3019999999999925,1
285,s2,S 68,4,54718,109.436,0.26400000000001,1
296,s2,S 68,4,56759,113.518,0.16599999999999682,1
307,s2,S 68,4,58800,117.6,0.06999999999999318,1
