,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
10,s2,S 70,6,2911,5.822,0.3819999999999997,0
29,s2,S 70,6,6175,12.35,0.21999999999999886,0
73,s2,S 70,6,13926,27.852,0.6700000000000017,0
104,s2,S 70,6,19636,39.272,0.3879999999999981,0
112,s2,S 70,6,21270,42.54,0.30799999999999983,0
135,s2,S 70,6,25347,50.694,0.10600000000000165,0
147,s2,S 70,6,27795,55.59,0.8140000000000001,0
186,s2,S 70,6,34731,69.462,0.480000000000004,0
216,s2,S 70,6,40033,80.066,0.21800000000000352,0
241,s2,S 70,6,44521,89.042,0.001999999999995339,0
275,s2,S 70,6,50645,101.29,0.5440000000000111,0
284,s2,S 70,6,52273,104.546,0.4580000000000126,0
300,s2,S 70,6,55131,110.262,0.31799999999999784,0
304,s2,S 70,6,55948,111.896,0.2780000000000058,0
312,s2,S 70,6,57581,115.162,0.2020000000000124,0
