,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s2,S 72,8,374,0.748,0.0,0
4,s2,S 72,8,1598,3.196,0.8160000000000003,1
13,s2,S 72,8,3229,6.458,0.2860000000000005,1
20,s2,S 72,8,4452,8.904,0.22199999999999953,1
25,s2,S 72,8,5270,10.54,0.1919999999999984,1
39,s2,S 72,8,7717,15.434,0.06199999999999939,1
44,s2,S 72,8,8531,17.062,0.019999999999999574,1
58,s2,S 72,8,11386,22.772,0.7099999999999973,1
75,s2,S 72,8,14654,29.308,0.5680000000000014,0
84,s2,S 72,8,16284,32.568,0.4799999999999969,1
95,s2,S 72,8,18325,36.65,0.3780000000000001,1
102,s2,S 72,8,19546,39.092,0.3119999999999976,1
111,s2,S 72,8,21179,42.358,0.24199999999999733,1
116,s2,S 72,8,21994,43.988,0.19400000000000261,0
123,s2,S 72,8,23221,46.442,0.13600000000000279,1
133,s2,S 72,8,24853,49.706,0.06200000000000472,0
149,s2,S 72,8,28113,56.226,0.7299999999999969,1
154,s2,S 72,8,28932,57.864,0.695999999999998,1
167,s2,S 72,8,31379,62.758,0.5740000000000052,1
174,s2,S 72,8,32602,65.204,0.5079999999999956,1
185,s2,S 72,8,34641,69.282,0.4059999999999917,1
190,s2,S 72,8,35459,70.918,0.3760000000000048,1
195,s2,S 72,8,36275,72.55,0.3340000000000032,1
206,s2,S 72,8,38313,76.626,0.22400000000000375,1
222,s2,S 72,8,41172,82.344,0.09999999999999432,1
229,s2,S 72,8,42393,84.786,0.028000000000005798,1
233,s2,S 72,8,43212,86.424,0.8240000000000123,1
238,s2,S 72,8,44028,88.056,0.7860000000000014,1
245,s2,S 72,8,45248,90.496,0.7179999999999893,1
252,s2,S 72,8,46473,92.946,0.6700000000000017,1
257,s2,S 72,8,47291,94.582,0.6280000000000001,1
262,s2,S 72,8,48105,96.21,0.5879999999999939,1
303,s2,S 72,8,56265,112.53,0.18200000000000216,1
310,s2,S 72,8,57490,114.98,0.13000000000000966,1
