,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  8,8,1603,3.206,0.8399999999999999,1
6,s1,S  8,8,2438,4.876,0.4300000000000006,1
13,s1,S  8,8,3690,7.38,0.484,1
18,s1,S  8,8,4526,9.052,0.5179999999999989,1
23,s1,S  8,8,5363,10.726,0.5680000000000014,1
30,s1,S  8,8,6614,13.228,0.6219999999999999,1
52,s1,S  8,8,10796,21.592,0.007999999999999119,1
57,s1,S  8,8,11633,23.266,0.04399999999999693,1
68,s1,S  8,8,13721,27.442,0.1440000000000019,1
73,s1,S  8,8,14560,29.12,0.1880000000000024,1
80,s1,S  8,8,15814,31.628,0.25,1
93,s1,S  8,8,18320,36.64,0.36599999999999966,1
98,s1,S  8,8,19156,38.312,0.40399999999999636,1
105,s1,S  8,8,20410,40.82,0.4660000000000011,1
118,s1,S  8,8,22915,45.83,0.5799999999999983,1
146,s1,S  8,8,28354,56.708,0.036000000000001364,1
163,s1,S  8,8,31694,63.388,0.18799999999999528,1
168,s1,S  8,8,32530,65.06,0.22400000000000375,1
177,s1,S  8,8,34206,68.412,0.31800000000001205,1
184,s1,S  8,8,35456,70.912,0.3719999999999999,1
203,s1,S  8,8,39220,78.44,0.5579999999999927,1
210,s1,S  8,8,40472,80.944,0.6140000000000043,1
217,s1,S  8,8,41726,83.452,0.671999999999997,1
224,s1,S  8,8,42983,85.966,0.73599999999999,1
238,s1,S  8,8,45491,90.982,0.04200000000000159,1
243,s1,S  8,8,46324,92.648,0.0799999999999983,1
252,s1,S  8,8,47996,95.992,0.15200000000000102,1
265,s1,S  8,8,50503,101.006,0.27200000000000557,1
276,s1,S  8,8,52593,105.186,0.37000000000000455,1
291,s1,S  8,8,55524,111.048,0.5220000000000056,1
298,s1,S  8,8,56775,113.55,0.5739999999999981,1
307,s1,S  8,8,58445,116.89,0.6539999999999964,1
314,s1,S  8,8,59702,119.404,0.7219999999999942,1
