,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
14,s1,S  9,9,3719,7.438,0.556,0
28,s1,S  9,9,6224,12.448,0.6780000000000008,0
53,s1,S  9,9,10821,21.642,0.0779999999999994,0
80,s1,S  9,9,15838,31.676,0.31999999999999673,0
95,s1,S  9,9,18763,37.526,0.4520000000000053,0
109,s1,S  9,9,21271,42.542,0.578000000000003,0
120,s1,S  9,9,23363,46.726,0.6779999999999973,0
179,s1,S  9,9,33813,67.626,0.3680000000000092,0
196,s1,S  9,9,36739,73.478,0.5079999999999956,0
219,s1,S  9,9,40917,81.834,0.7019999999999982,0
240,s1,S  9,9,44678,89.356,0.05999999999998806,0
261,s1,S  9,9,48444,96.888,0.2560000000000002,0
267,s1,S  9,9,49694,99.388,0.30000000000001137,0
287,s1,S  9,9,53456,106.912,0.4900000000000091,0
309,s1,S  9,9,57638,115.276,0.6899999999999977,0
