,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,response,S132,4,1962,3.924,0.08800000000000008,1
14,response,S132,4,3602,7.204,0.02400000000000002,1
23,response,S132,4,5648,11.296,0.5919999999999987,1
38,response,S132,4,8584,17.168,0.75,1
53,response,S132,4,11372,22.744,0.5199999999999996,1
72,response,S132,4,15031,30.062,0.30799999999999983,1
79,response,S132,4,16315,32.63,0.3680000000000021,1
86,response,S132,4,17435,34.87,0.09799999999999898,1
98,response,S132,4,19539,39.078,0.1280000000000001,1
107,response,S132,4,21207,42.414,0.1180000000000021,1
121,response,S132,4,24009,48.018,0.5960000000000036,1
130,response,S132,4,25737,51.474,0.7859999999999943,1
142,response,S132,4,27796,55.592,0.00999999999999801,1
160,response,S132,4,31354,62.708,0.347999999999999,1
165,response,S132,4,32264,64.528,0.5040000000000049,1
174,response,S132,4,33765,67.53,0.16200000000000614,1
179,response,S132,4,34607,69.214,0.17199999999999704,1
188,response,S132,4,36229,72.458,0.07200000000000273,1
210,response,S132,4,40739,81.478,0.5959999999999894,1
219,response,S132,4,42444,84.888,0.7420000000000044,1
232,response,S132,4,44874,89.748,0.6420000000000101,1
243,response,S132,4,46916,93.832,0.5439999999999969,1
256,response,S132,4,49357,98.714,0.40800000000000125,1
265,response,S132,4,50946,101.892,0.25,1
282,response,S132,4,54269,108.538,0.20600000000000307,1
287,response,S132,4,55047,110.094,0.08599999999999852,1
297,response,S132,4,57067,114.134,0.6159999999999997,1
308,response,S132,4,59146,118.292,0.6920000000000073,1
