,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
22,s2,S 65,1,4744,9.488,0.2679999999999989,0
41,s2,S 65,1,8009,16.018,0.11400000000000077,0
57,s2,S 65,1,11272,22.544,0.7880000000000003,2
69,s2,S 65,1,13312,26.624,0.6920000000000002,0
82,s2,S 65,1,15759,31.518,0.5719999999999992,0
86,s2,S 65,1,16574,33.148,0.5200000000000031,0
101,s2,S 65,1,19432,38.864,0.3859999999999957,0
127,s2,S 65,1,23917,47.834,0.16600000000000392,0
151,s2,S 65,1,28409,56.818,0.7839999999999989,0
178,s2,S 65,1,33302,66.604,0.5400000000000063,0
184,s2,S 65,1,34528,69.056,0.4899999999999949,0
222,s2,S 65,1,41463,82.926,0.1460000000000008,0
243,s2,S 65,1,45541,91.082,0.7759999999999962,0
257,s2,S 65,1,47990,95.98,0.6580000000000013,0
278,s2,S 65,1,52068,104.136,0.4519999999999982,0
299,s2,S 65,1,55744,111.488,0.2819999999999965,0
310,s2,S 65,1,57782,115.564,0.17399999999999238,0
