,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
13,response,S130,2,3605,7.21,0.46199999999999974,1
20,response,S130,2,4886,9.772,0.5860000000000003,1
29,response,S130,2,6467,12.934,0.47999999999999865,1
38,response,S130,2,8102,16.204,0.484,1
45,response,S130,2,9350,18.7,0.5339999999999989,1
54,response,S130,2,11003,22.006,0.4920000000000009,1
61,response,S130,2,12165,24.33,0.31400000000000006,1
66,response,S130,2,13030,26.06,0.3739999999999988,1
77,response,S130,2,15063,30.126,0.2560000000000002,1
84,response,S130,2,16241,32.482,0.10999999999999943,1
95,response,S130,2,18345,36.69,0.13599999999999568,1
103,response,S130,2,19912,39.824,0.4399999999999977,1
112,response,S130,2,21507,43.014,0.3719999999999999,1
128,response,S130,2,24567,49.134,0.03399999999999892,1
132,response,S130,2,25292,50.584,0.5900000000000034,1
148,response,S130,2,28539,57.078,0.45600000000000307,1
165,response,S130,2,31771,63.542,0.23199999999999932,1
176,response,S130,2,33769,67.538,0.04999999999999716,1
184,response,S130,2,35412,70.824,0.43599999999999284,1
190,response,S130,2,36352,72.704,0.20199999999999818,1
198,response,S130,2,37842,75.684,0.39799999999999613,1
209,response,S130,2,39950,79.9,0.5420000000000016,1
220,response,S130,2,41955,83.91,0.46399999999999864,1
225,response,S130,2,42814,85.628,0.5499999999999972,1
230,response,S130,2,43605,87.21,0.4959999999999951,1
235,response,S130,2,44418,88.836,0.45000000000000284,1
246,response,S130,2,46425,92.85,0.2819999999999965,1
251,response,S130,2,47277,94.554,0.3119999999999976,1
260,response,S130,2,48832,97.664,0.08200000000000784,1
265,response,S130,2,49695,99.39,0.13800000000000523,1
270,response,S130,2,50542,101.084,0.1560000000000059,1
275,response,S130,2,51356,102.712,0.11400000000000432,1
283,response,S130,2,52959,105.918,0.4440000000000026,1
298,response,S130,2,55864,111.728,0.5459999999999923,1
303,response,S130,2,56680,113.36,0.5460000000000065,1
308,response,S130,2,57428,114.856,0.4059999999999917,1
313,response,S130,2,58314,116.628,0.5480000000000018,1
320,response,S130,2,59487,118.974,0.4399999999999977,1
