,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s1,S  3,3,903,1.806,0.0,1
4,s1,S  3,3,2160,4.32,0.8380000000000001,1
13,s1,S  3,3,3827,7.654,0.4740000000000002,1
24,s1,S  3,3,5917,11.834,0.5779999999999994,1
31,s1,S  3,3,7175,14.35,0.6479999999999997,1
40,s1,S  3,3,8844,17.688,0.718,1
49,s1,S  3,3,10520,21.04,0.8119999999999976,1
56,s1,S  3,3,11774,23.548,0.053999999999998494,1
63,s1,S  3,3,13026,26.052,0.1059999999999981,1
72,s1,S  3,3,14698,29.396,0.18400000000000105,1
81,s1,S  3,3,16368,32.736,0.259999999999998,1
89,s1,S  3,3,17624,35.248,0.2979999999999947,0
104,s1,S  3,3,20547,41.094,0.4660000000000011,1
109,s1,S  3,3,21387,42.774,0.5140000000000029,1
116,s1,S  3,3,22641,45.282,0.5739999999999981,1
121,s1,S  3,3,23478,46.956,0.6120000000000019,1
153,s1,S  3,3,29745,59.49,0.08800000000000097,1
158,s1,S  3,3,30583,61.166,0.13599999999999568,1
163,s1,S  3,3,31418,62.836,0.1739999999999995,1
168,s1,S  3,3,32252,64.504,0.21000000000000796,1
175,s1,S  3,3,33509,67.018,0.2780000000000058,1
180,s1,S  3,3,34342,68.684,0.3100000000000023,1
193,s1,S  3,3,36850,73.7,0.4300000000000068,1
198,s1,S  3,3,37687,75.374,0.4719999999999942,1
223,s1,S  3,3,42704,85.408,0.710000000000008,1
228,s1,S  3,3,43537,87.074,0.75,1
235,s1,S  3,3,44791,89.582,0.813999999999993,0
240,s1,S  3,3,45629,91.258,0.03999999999999204,1
256,s1,S  3,3,48553,97.106,0.1699999999999875,1
261,s1,S  3,3,49389,98.778,0.21400000000001285,1
266,s1,S  3,3,50228,100.456,0.2580000000000098,0
284,s1,S  3,3,53990,107.98,0.4380000000000024,1
291,s1,S  3,3,55245,110.49,0.5,1
308,s1,S  3,3,58588,117.176,0.6580000000000013,1
315,s1,S  3,3,59843,119.686,0.7260000000000133,1
