,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s1,S  9,9,6876,6.876,0.532,2
35,s1,S  9,9,15236,15.236,0.5899999999999999,0
75,s1,S  9,9,29445,29.445,0.25,2
92,s1,S  9,9,35299,35.299,0.3990000000000009,0
96,s1,S  9,9,36977,36.977,0.4399999999999977,0
120,s1,S  9,9,46167,46.167,0.6559999999999988,2
136,s1,S  9,9,52018,52.018,0.7920000000000016,2
142,s1,S  9,9,53696,53.696,0.027999999999998693,2
159,s1,S  9,9,59544,59.544,0.15899999999999892,2
170,s1,S  9,9,63722,63.722,0.26200000000000045,2
184,s1,S  9,9,68742,68.742,0.3860000000000099,2
219,s1,S  9,9,82117,82.117,0.7060000000000031,2
235,s1,S  9,9,87970,87.97,0.033999999999991815,0
255,s1,S  9,9,95493,95.493,0.2049999999999983,2
264,s1,S  9,9,98838,98.838,0.2879999999999967,2
286,s1,S  9,9,106365,106.365,0.4719999999999942,2
302,s1,S  9,9,112216,112.216,0.6099999999999994,2
321,s1,S  9,9,118899,118.899,0.7650000000000006,2
