,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
15,s1,S  1,1,8706,8.706,0.5700000000000003,2
25,s1,S  1,1,12048,12.048,0.6560000000000006,2
42,s1,S  1,1,18735,18.735,0.8099999999999987,2
88,s1,S  1,1,34622,34.622,0.3819999999999979,2
104,s1,S  1,1,40472,40.472,0.5219999999999985,2
124,s1,S  1,1,47999,47.999,0.7000000000000028,0
130,s1,S  1,1,50508,50.508,0.7610000000000028,0
151,s1,S  1,1,58028,58.028,0.12199999999999989,0
155,s1,S  1,1,59702,59.702,0.1599999999999966,0
166,s1,S  1,1,63885,63.885,0.2710000000000008,0
170,s1,S  1,1,65551,65.551,0.3020000000000067,0
182,s1,S  1,1,69733,69.733,0.40500000000000114,0
209,s1,S  1,1,79760,79.76,0.6400000000000006,0
215,s1,S  1,1,82276,82.276,0.7049999999999983,0
226,s1,S  1,1,86449,86.449,0.8019999999999925,0
236,s1,S  1,1,89792,89.792,0.060000000000002274,2
250,s1,S  1,1,94809,94.809,0.18599999999999284,2
262,s1,S  1,1,98988,98.988,0.28300000000000125,0
289,s1,S  1,1,109019,109.019,0.5230000000000103,2
304,s1,S  1,1,114877,114.877,0.6739999999999924,0
