,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
19,s1,S  5,5,9126,9.126,0.5919999999999987,0
78,s1,S  5,5,30024,30.024,0.27800000000000225,0
98,s1,S  5,5,37554,37.554,0.46699999999999875,2
112,s1,S  5,5,42568,42.568,0.5820000000000007,0
126,s1,S  5,5,47586,47.586,0.7019999999999982,2
146,s1,S  5,5,54273,54.273,0.04700000000000415,0
173,s1,S  5,5,64300,64.3,0.28600000000000136,0
179,s1,S  5,5,66809,66.809,0.34199999999999875,0
210,s1,S  5,5,78515,78.515,0.6299999999999955,2
224,s1,S  5,5,83524,83.524,0.7399999999999949,2
270,s1,S  5,5,99411,99.411,0.30700000000000216,0
286,s1,S  5,5,105260,105.26,0.44600000000001216,2
309,s1,S  5,5,113623,113.623,0.6470000000000056,2
318,s1,S  5,5,116965,116.965,0.722999999999999,2
323,s1,S  5,5,118642,118.642,0.7659999999999911,0
