,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
18,s2,S 70,6,10987,10.987,0.2740000000000009,0
35,s2,S 70,6,17519,17.519,0.11699999999999733,2
53,s2,S 70,6,24047,24.047,0.7950000000000017,2
83,s2,S 70,6,34655,34.655,0.5300000000000011,2
90,s2,S 70,6,37098,37.098,0.46999999999999886,2
116,s2,S 70,6,46888,46.888,0.22099999999999653,2
135,s2,S 70,6,53418,53.418,0.06499999999999773,0
142,s2,S 70,6,56688,56.688,0.8190000000000026,2
166,s2,S 70,6,65655,65.655,0.5960000000000036,2
173,s2,S 70,6,68111,68.111,0.5510000000000019,2
185,s2,S 70,6,72183,72.183,0.4440000000000026,2
201,s2,S 70,6,77898,77.898,0.3019999999999925,0
219,s2,S 70,6,84423,84.423,0.14000000000000057,2
268,s2,S 70,6,102380,102.38,0.539999999999992,2
277,s2,S 70,6,105638,105.638,0.45000000000000284,2
288,s2,S 70,6,109722,109.722,0.36199999999999477,2
302,s2,S 70,6,114617,114.617,0.23400000000000887,2
313,s2,S 70,6,118698,118.698,0.13699999999998624,2
