,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 66,2,4299,4.299,0.4200000000000004,2
22,s2,S 66,2,10005,10.005,0.2680000000000007,2
33,s2,S 66,2,14092,14.092,0.17700000000000138,2
38,s2,S 66,2,15715,15.715,0.13100000000000023,0
46,s2,S 66,2,18980,18.98,0.04800000000000182,2
61,s2,S 66,2,24697,24.697,0.7509999999999977,0
77,s2,S 66,2,30408,30.408,0.6120000000000019,2
97,s2,S 66,2,37753,37.753,0.42900000000000205,2
110,s2,S 66,2,42648,42.648,0.30700000000000216,2
119,s2,S 66,2,45915,45.915,0.2359999999999971,2
196,s2,S 66,2,73654,73.654,0.3810000000000002,2
201,s2,S 66,2,75290,75.29,0.3440000000000083,0
223,s2,S 66,2,83442,83.442,0.14399999999999125,0
236,s2,S 66,2,88344,88.344,0.02400000000000091,2
259,s2,S 66,2,96502,96.502,0.6599999999999966,2
284,s2,S 66,2,105474,105.474,0.43200000000000216,2
316,s2,S 66,2,116898,116.898,0.1599999999999966,0
324,s2,S 66,2,120162,120.162,0.07700000000001239,0
