,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  6,6,4031,4.031,0.8359999999999999,0
5,s1,S  6,6,5699,5.699,0.42100000000000026,0
11,s1,S  6,6,8206,8.206,0.4839999999999991,0
15,s1,S  6,6,9880,9.88,0.5260000000000016,0
21,s1,S  6,6,12392,12.392,0.5889999999999986,0
27,s1,S  6,6,14899,14.899,0.6489999999999991,0
104,s1,S  6,6,42488,42.488,0.4960000000000022,0
127,s1,S  6,6,50849,50.849,0.6939999999999955,0
138,s1,S  6,6,55024,55.024,0.7899999999999991,0
150,s1,S  6,6,59209,59.209,0.07900000000000063,0
161,s1,S  6,6,63388,63.388,0.17599999999999483,0
189,s1,S  6,6,73413,73.413,0.4059999999999917,0
232,s1,S  6,6,89297,89.297,0.7860000000000014,0
242,s1,S  6,6,92640,92.64,0.054000000000002046,0
281,s1,S  6,6,106853,106.853,0.3960000000000008,0
306,s1,S  6,6,116054,116.054,0.617999999999995,0
317,s1,S  6,6,120228,120.228,0.7129999999999939,0
