,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s1,S  4,4,3742,3.742,0.476,0
14,s1,S  4,4,7083,7.083,0.5540000000000003,0
18,s1,S  4,4,8755,8.755,0.593,0
39,s1,S  4,4,16281,16.281,0.7819999999999983,0
48,s1,S  4,4,19617,19.617,0.03100000000000236,0
59,s1,S  4,4,23797,23.797,0.13500000000000156,0
91,s1,S  4,4,35501,35.501,0.4159999999999968,2
141,s1,S  4,4,53062,53.062,0.027999999999998693,0
164,s1,S  4,4,61416,61.416,0.22399999999999665,0
184,s1,S  4,4,68942,68.942,0.39799999999999613,0
195,s1,S  4,4,73126,73.126,0.5100000000000051,0
228,s1,S  4,4,85661,85.661,0.8020000000000067,0
276,s1,S  4,4,103219,103.219,0.4069999999999965,0
282,s1,S  4,4,105727,105.727,0.46699999999999875,0
292,s1,S  4,4,109908,109.908,0.5679999999999978,0
296,s1,S  4,4,111576,111.576,0.5999999999999943,0
304,s1,S  4,4,114922,114.922,0.6839999999999975,0
