,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 69,5,3803,3.803,0.42200000000000015,0
21,s2,S 69,5,9512,9.512,0.2740000000000009,0
31,s2,S 69,5,13588,13.588,0.16999999999999993,0
37,s2,S 69,5,16036,16.036,0.11200000000000188,0
72,s2,S 69,5,29096,29.096,0.04899999999999949,0
87,s2,S 69,5,34800,34.8,0.48499999999999943,0
93,s2,S 69,5,37248,37.248,0.4269999999999996,0
106,s2,S 69,5,42146,42.146,0.3089999999999975,0
139,s2,S 69,5,53575,53.575,0.027000000000001023,0
194,s2,S 69,5,72341,72.341,0.4089999999999918,0
208,s2,S 69,5,77231,77.231,0.27599999999999625,0
233,s2,S 69,5,86205,86.205,0.05700000000000216,0
265,s2,S 69,5,97638,97.638,0.6180000000000092,0
280,s2,S 69,5,103342,103.342,0.47400000000000375,0
315,s2,S 69,5,116404,116.404,0.16100000000000136,0
