,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
16,s1,S  5,5,7949,7.949,0.5729999999999995,2
29,s1,S  5,5,12135,12.135,0.641,2
38,s1,S  5,5,15473,15.473,0.7530000000000001,0
64,s1,S  5,5,24670,24.67,0.16100000000000136,2
81,s1,S  5,5,30521,30.521,0.2950000000000017,0
109,s1,S  5,5,41395,41.395,0.5630000000000024,0
118,s1,S  5,5,44736,44.736,0.6389999999999958,2
124,s1,S  5,5,46407,46.407,0.6789999999999949,0
137,s1,S  5,5,51425,51.425,0.8009999999999948,0
167,s1,S  5,5,62294,62.294,0.2469999999999999,0
174,s1,S  5,5,64794,64.794,0.29999999999999716,0
188,s1,S  5,5,69819,69.819,0.4240000000000066,0
221,s1,S  5,5,82354,82.354,0.33100000000000307,0
279,s1,S  5,5,103258,103.258,0.41499999999999204,0
301,s1,S  5,5,111616,111.616,0.6140000000000043,0
311,s1,S  5,5,115794,115.794,0.7129999999999939,0
